Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
3222667763,unknown,"1,32216E+12",,R353315/16,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,808.60,-1
3222667752,unknown,"1,32216E+12",,R353315/32,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667751,unknown,"1,32216E+12",,R353316.33,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667752,unknown,"1,32216E+12",,R353316.338,ZR24,JP,69475464,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667753,unknown,"1,32216E+12",,R353316.1,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667756,unknown,"1,32216E+12",,R353316.2,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667755,unknown,"1,32216E+12",,R353316.3,ZR24,JP,69475464,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667756,unknown,"1,32216E+12",,R353316.5,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667757,unknown,"1,32216E+12",,R353316.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667753,unknown,"1,32216E+12",,R353316.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667753,unknown,"1,32216E+12",,R353317.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667762,unknown,"1,32216E+12",,R353317.1,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667761,unknown,"1,32216E+12",,R353317.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667762,unknown,"1,32216E+12",,R353317.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667763,unknown,"1,32216E+12",,R353317.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667766,unknown,"1,32216E+12",,R353317.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667765,unknown,"1,32216E+12",,R353317/32,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667766,unknown,"1,32216E+12",,R353318.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667767,unknown,"1,32216E+12",,R353318.1,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667763,unknown,"1,32216E+12",,R353318.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667763,unknown,"1,32216E+12",,R353318.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667772,unknown,"1,32216E+12",,R353318.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667771,unknown,"1,32216E+12",,R353318.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667772,unknown,"1,32216E+12",,R353318.3,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667773,unknown,"1,32216E+12",,R353313.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667776,unknown,"1,32216E+12",,R353313.1,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667775,unknown,"1,32216E+12",,R353313.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667776,unknown,"1,32216E+12",,R353313.25,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667777,unknown,"1,32216E+12",,R353313.3,ZR24,JP,69475464,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667773,unknown,"1,32216E+12",,R353313.35,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667773,unknown,"1,32216E+12",,R353313.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667732,unknown,"1,32216E+12",,R353313.6,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667731,unknown,"1,32216E+12",,R353313.7,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667732,unknown,"1,32216E+12",,R353313/32,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667733,unknown,"1,32216E+12",,R3533233.33,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667736,unknown,"1,32216E+12",,R3533233.5,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667735,unknown,"1,32216E+12",,R353321.33,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667736,unknown,"1,32216E+12",,R353321.5,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667737,unknown,"1,32216E+12",,R353321/32,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667733,unknown,"1,32216E+12",,R353322.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667733,unknown,"1,32216E+12",,R353322.5,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667732,unknown,"1,32216E+12",,R353322.7,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667731,unknown,"1,32216E+12",,R353323.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667732,unknown,"1,32216E+12",,R353323.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667733,unknown,"1,32216E+12",,R353323/32,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667736,unknown,"1,32216E+12",,R353324.33,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667735,unknown,"1,32216E+12",,R353324.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667736,unknown,"1,32216E+12",,R353325.33,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667737,unknown,"1,32216E+12",,R353325.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667733,unknown,"1,32216E+12",,R353325.65,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667322,unknown,"1,32216E+12",,R353325/32,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667321,unknown,"1,32216E+12",,R353326.33,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667322,unknown,"1,32216E+12",,R353326.5,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667323,unknown,"1,32216E+12",,R353327.33,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667326,unknown,"1,32216E+12",,R353327.5,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667325,unknown,"1,32216E+12",,R353327/32,ZR24,JP,69454494,1,1,667.00,PCE,P,18/08/2023,88.60,-1
3222667326,unknown,"1,32216E+12",,R353328.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667327,unknown,"1,32216E+12",,R353328.5,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667323,unknown,"1,32216E+12",,R353323.33,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667323,unknown,"1,32216E+12",,R353323.5,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667312,unknown,"1,32216E+12",,R353323/32,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,808.60,-1
3222667311,unknown,"1,32216E+12",,R35333/4,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667312,unknown,"1,32216E+12",,R3533333.33,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667313,unknown,"1,32216E+12",,R3533333.5,ZR24,JP,69454494,1,1,621.00,PCE,P,18/08/2023,808.00,-1
3222667316,unknown,"1,32216E+12",,R353331.33,ZR24,JP,69454494,1,1,826.00,PCE,P,18/08/2023,887.80,-1
3222667315,unknown,"1,32216E+12",,R353331/32,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667316,unknown,"1,32216E+12",,R353331/64,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667317,unknown,"1,32216E+12",,R353332.33,ZR24,JP,69454494,1,1,826.00,PCE,P,18/08/2023,887.80,-1
3222667313,unknown,"1,32216E+12",,R353332.5,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,888.10,-1
3222667313,unknown,"1,32216E+12",,R353333.33,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,888.10,-1
3222667322,unknown,"1,32216E+12",,R353333.5,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,888.10,-1
3222667321,unknown,"1,32216E+12",,R353333/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667322,unknown,"1,32216E+12",,R353334.33,ZR24,JP,69454494,1,1,866.00,PCE,P,18/08/2023,108.80,-1
3222667323,unknown,"1,32216E+12",,R353334.5,ZR24,JP,69454494,1,1,866.00,PCE,P,18/08/2023,108.80,-1
3222667326,unknown,"1,32216E+12",,R353335.33,ZR24,JP,69454494,1,1,866.00,PCE,P,18/08/2023,108.80,-1
3222667325,unknown,"1,32216E+12",,R353335/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667326,unknown,"1,32216E+12",,R353336.33,ZR24,JP,69454494,1,1,862.00,PCE,P,18/08/2023,188.10,-1
3222667327,unknown,"1,32216E+12",,R353336.5,ZR24,JP,69454494,1,1,862.00,PCE,P,18/08/2023,188.10,-1
3222667323,unknown,"1,32216E+12",,R353337.33,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,187.70,-1
3222667323,unknown,"1,32216E+12",,R353337.5,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,187.70,-1
3222667332,unknown,"1,32216E+12",,R353337/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667331,unknown,"1,32216E+12",,R353338.33,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,187.70,-1
3222667332,unknown,"1,32216E+12",,R353338.5,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667333,unknown,"1,32216E+12",,R353333.33,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667336,unknown,"1,32216E+12",,R353333.5,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667335,unknown,"1,32216E+12",,R353333/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667336,unknown,"1,32216E+12",,R3533433.33,ZR24,JP,69454494,1,1,288.00,PCE,P,18/08/2023,178.60,-1
3222667337,unknown,"1,32216E+12",,R353341.33,ZR24,JP,69454494,1,1,288.00,PCE,P,18/08/2023,178.60,-1
3222667333,unknown,"1,32216E+12",,R353341/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667333,unknown,"1,32216E+12",,R353342.33,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667362,unknown,"1,32216E+12",,R353343/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667361,unknown,"1,32216E+12",,R353345/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667362,unknown,"1,32216E+12",,R353347/64,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667363,unknown,"1,32216E+12",,R353343/64,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667366,unknown,"1,32216E+12",,R35335/8,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667365,unknown,"1,32216E+12",,R353351/64,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667366,unknown,"1,32216E+12",,R353353/64,ZR24,JP,69454494,1,1,667.00,PCE,P,18/08/2023,88.60,-1
3222667367,unknown,"1,32216E+12",,R353355/64,ZR24,JP,69454494,1,1,667.00,PCE,P,18/08/2023,88.60,-1
3222667363,unknown,"1,32216E+12",,R353357/64,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,800.80,-1
3222667363,unknown,"1,32216E+12",,R353353/64,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,808.60,-1
3222667352,unknown,"1,32216E+12",,R353361/64,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667351,unknown,"1,32216E+12",,R353363/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667352,unknown,"1,32216E+12",,R35337/8,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,800.80,-1
3222667353,unknown,"1,32216E+12",,R35333/16,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667356,unknown,"1,32216E+12",,R36331,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667355,unknown,"1,32216E+12",,R36331.1/16,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667356,unknown,"1,32216E+12",,R36331.1/32,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667357,unknown,"1,32216E+12",,R36331.1/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667353,unknown,"1,32216E+12",,R36331.1/8,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667353,unknown,"1,32216E+12",,R36331.11/64,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667362,unknown,"1,32216E+12",,R36331.3/16,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667361,unknown,"1,32216E+12",,R36331.3/32,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667363,unknown,"1,32216E+12",,R36331.5/32,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667365,unknown,"1,32216E+12",,R36331.7/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667367,unknown,"1,32216E+12",,R36331/2,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667363,unknown,"1,32216E+12",,R363311/16,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667363,unknown,"1,32216E+12",,R363312.33,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667372,unknown,"1,32216E+12",,R363312.1,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667371,unknown,"1,32216E+12",,R363312.2,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667372,unknown,"1,32216E+12",,R363312.5,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667373,unknown,"1,32216E+12",,R363312.6,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667375,unknown,"1,32216E+12",,R363312.3,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667376,unknown,"1,32216E+12",,R363313.33,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667373,unknown,"1,32216E+12",,R363313.5,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667373,unknown,"1,32216E+12",,R363313.6,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667332,unknown,"1,32216E+12",,R363313.7,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667331,unknown,"1,32216E+12",,R363313.8,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667332,unknown,"1,32216E+12",,R363313/16,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667333,unknown,"1,32216E+12",,R363314.33,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667336,unknown,"1,32216E+12",,R363314.1,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667335,unknown,"1,32216E+12",,R363314.2,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667336,unknown,"1,32216E+12",,R363314.5,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667337,unknown,"1,32216E+12",,R363314.6,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667333,unknown,"1,32216E+12",,R363314.7,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667333,unknown,"1,32216E+12",,R363314.8,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667332,unknown,"1,32216E+12",,R363315.33,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667331,unknown,"1,32216E+12",,R363315.1,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667332,unknown,"1,32216E+12",,R363315.2,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667333,unknown,"1,32216E+12",,R363315.24,ZR24,JP,69475464,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667336,unknown,"1,32216E+12",,R363315.5,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667336,unknown,"1,32216E+12",,R363315.7,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667337,unknown,"1,32216E+12",,R363315/16,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,808.60,-1
3222667333,unknown,"1,32216E+12",,R363315/32,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667333,unknown,"1,32216E+12",,R363316.33,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667322,unknown,"1,32216E+12",,R363316.338,ZR24,JP,69475464,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667321,unknown,"1,32216E+12",,R363316.1,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667322,unknown,"1,32216E+12",,R363316.2,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667323,unknown,"1,32216E+12",,R363316.3,ZR24,JP,69475464,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667326,unknown,"1,32216E+12",,R363316.5,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667325,unknown,"1,32216E+12",,R363316.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667326,unknown,"1,32216E+12",,R363316.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667327,unknown,"1,32216E+12",,R363317.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667323,unknown,"1,32216E+12",,R363317.1,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667323,unknown,"1,32216E+12",,R363317.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667312,unknown,"1,32216E+12",,R363317.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667311,unknown,"1,32216E+12",,R363317.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667312,unknown,"1,32216E+12",,R363317.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667313,unknown,"1,32216E+12",,R363317/32,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667316,unknown,"1,32216E+12",,R363318.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667316,unknown,"1,32216E+12",,R363318.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667317,unknown,"1,32216E+12",,R363318.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667313,unknown,"1,32216E+12",,R363318.6,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667313,unknown,"1,32216E+12",,R363318.7,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667321,unknown,"1,32216E+12",,R363313.33,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667322,unknown,"1,32216E+12",,R363313.1,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667323,unknown,"1,32216E+12",,R363313.2,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667326,unknown,"1,32216E+12",,R363313.25,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667325,unknown,"1,32216E+12",,R363313.3,ZR24,JP,69475464,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667327,unknown,"1,32216E+12",,R363313.5,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667323,unknown,"1,32216E+12",,R363313.7,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667332,unknown,"1,32216E+12",,R363313/32,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667331,unknown,"1,32216E+12",,R3633233.33,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667332,unknown,"1,32216E+12",,R3633233.5,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667333,unknown,"1,32216E+12",,R363321.33,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667336,unknown,"1,32216E+12",,R363321.5,ZR24,JP,69454494,1,1,666.00,PCE,P,18/08/2023,88.80,-1
3222667335,unknown,"1,32216E+12",,R363321/32,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667336,unknown,"1,32216E+12",,R363322.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667337,unknown,"1,32216E+12",,R363322.5,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667333,unknown,"1,32216E+12",,R363322.7,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667333,unknown,"1,32216E+12",,R363323.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,86.80,-1
3222667362,unknown,"1,32216E+12",,R363323.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667361,unknown,"1,32216E+12",,R363323/32,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667362,unknown,"1,32216E+12",,R363324.33,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667363,unknown,"1,32216E+12",,R363324.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667366,unknown,"1,32216E+12",,R363325.33,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667365,unknown,"1,32216E+12",,R363325.5,ZR24,JP,69454494,1,1,626.00,PCE,P,18/08/2023,807.80,-1
3222667366,unknown,"1,32216E+12",,R363325.65,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667367,unknown,"1,32216E+12",,R363325/32,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667363,unknown,"1,32216E+12",,R363326.33,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667363,unknown,"1,32216E+12",,R363326.5,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667352,unknown,"1,32216E+12",,R363327.33,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667351,unknown,"1,32216E+12",,R363327.5,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667352,unknown,"1,32216E+12",,R363327/32,ZR24,JP,69454494,1,1,667.00,PCE,P,18/08/2023,88.60,-1
3222667353,unknown,"1,32216E+12",,R363328.33,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667356,unknown,"1,32216E+12",,R363328.5,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667355,unknown,"1,32216E+12",,R363323.33,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667356,unknown,"1,32216E+12",,R363323.5,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667357,unknown,"1,32216E+12",,R363323/32,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,808.60,-1
3222667353,unknown,"1,32216E+12",,R36333/4,ZR24,JP,69454494,1,1,608.00,PCE,P,18/08/2023,88.10,-1
3222667353,unknown,"1,32216E+12",,R3633333.33,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667362,unknown,"1,32216E+12",,R3633333.5,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667361,unknown,"1,32216E+12",,R363331/32,ZR24,JP,69454494,1,1,628.00,PCE,P,18/08/2023,880.70,-1
3222667362,unknown,"1,32216E+12",,R363331/64,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667363,unknown,"1,32216E+12",,R363333/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667366,unknown,"1,32216E+12",,R363335/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667365,unknown,"1,32216E+12",,R363337/64,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667366,unknown,"1,32216E+12",,R363333/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667367,unknown,"1,32216E+12",,R363341/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667363,unknown,"1,32216E+12",,R363343/64,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
